"GeneName","UniProtID","DrugBank ID","Name","Type","UniProt Name","Transcription regulation","Transmembrane","DNA-binding","Kinase","metaboli","RNA-binding","signal","enzyme","ase","Enzyme","Oncogene","TSG"
"5966","KCNS2","Q9ULS6",,,,,0,1,0,0,0,0,0,0,0,0,0,0
"5967","KCNS3","Q9BQ31",,,,,0,1,0,0,0,0,0,0,0,0,0,0
"5968","KCTD1","Q719H9",,,,,1,0,0,0,0,0,0,0,1,0,0,0
"5969","KCTD17","Q8N5Z5",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"5970","KCTD2","Q14681",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"5971","KCTD3","Q9Y597",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"5972","KCTD5","Q9NXV2",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"5973","KCTD8","Q6ZWB6",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"5974","KDELR2","P33947",,,,,0,1,0,0,0,0,0,0,0,0,0,0
"5975","KDELR3","O43731",,,,,0,1,0,0,0,0,0,0,0,0,0,0
"5976","KDM1A","O60341",,,,,1,0,0,0,0,0,0,0,1,1,0,0
"5977","KDM3A","Q9Y4C1",,,,,1,0,0,0,0,0,0,0,1,1,0,0
"5978","KDM4A","O75164",,,,,1,0,0,0,0,0,0,0,1,1,0,0
"5979","KDM4B","O94953",,,,,1,0,0,0,0,0,0,0,1,1,0,0
"5980","KDM4C","Q9H3R0",,,,,1,0,0,0,0,0,0,0,1,1,0,0
"5981","KDM5A","P29375",,,,,1,0,0,0,0,0,0,0,1,1,1,0
"5982","KDM5B","Q9UGL1",,,,,1,0,0,0,0,0,0,0,1,1,0,0
"5983","KDM6B","O15054",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"5984","KDR","P35968","DB07326","6-chloro-N-pyrimidin-5-yl-3-{[3-(trifluoromethyl)phenyl]amino}-1,2-benzisoxazole-7-carboxamide","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5985","KDR","P35968","DB12307","Foretinib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5986","KDR","P35968","DB07334","N-[5-(ETHYLSULFONYL)-2-METHOXYPHENYL]-5-[3-(2-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-AMINE","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5987","KDR","P35968","DB08896","Regorafenib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5988","KDR","P35968","DB07537","N'-(6-aminopyridin-3-yl)-N-(2-cyclopentylethyl)-4-methyl-benzene-1,3-dicarboxamide","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5989","KDR","P35968","DB06589","Pazopanib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5990","KDR","P35968","DB06595","Midostaurin","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5991","KDR","P35968","DB05014","XL999","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5992","KDR","P35968","DB08519","N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5993","KDR","P35968","DB12010","Fostamatinib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5994","KDR","P35968","DB09078","Lenvatinib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5995","KDR","P35968","DB07333","N-(CYCLOPROPYLMETHYL)-4-(METHYLOXY)-3-({5-[3-(3-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-YL}AMINO)BENZENESULFONAMIDE","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5996","KDR","P35968","DB06101","IMC-1C11","BiotechDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5997","KDR","P35968","DB07274","N-cyclopropyl-6-[(6,7-dimethoxyquinolin-4-yl)oxy]naphthalene-1-carboxamide","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5998","KDR","P35968","DB06626","Axitinib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"5999","KDR","P35968","DB01268","Sunitinib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6000","KDR","P35968","DB07514","3-(2-aminoquinazolin-6-yl)-1-(3,3-dimethylindolin-6-yl)-4-methylpyridin-2(1H)-one","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6001","KDR","P35968","DB04849","Cediranib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6002","KDR","P35968","DB05984","RAF-265","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6003","KDR","P35968","DB08901","Ponatinib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6004","KDR","P35968","DB05146","XL820","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6005","KDR","P35968","DB06436","Semaxanib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6006","KDR","P35968","DB06938","4-[[2-[[4-chloro-3-(trifluoromethyl)phenyl]amino]-3H-benzimidazol-5-yl]oxy]-N-methyl-pyridine-2-carboxamide","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6007","KDR","P35968","DB08875","Cabozantinib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6008","KDR","P35968","DB05198","CYC116","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6009","KDR","P35968","DB08042","N~4~-methyl-N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6010","KDR","P35968","DB07183","N-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6011","KDR","P35968","DB07528","3-(2-aminoquinazolin-6-yl)-4-methyl-1-[3-(trifluoromethyl)phenyl]pyridin-2(1H)-one","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6012","KDR","P35968","DB05931","Pegdinetanib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6013","KDR","P35968","DB05578","Ramucirumab","BiotechDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6014","KDR","P35968","DB09079","Nintedanib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6015","KDR","P35968","DB04727","N-(4-{4-AMINO-6-[4-(METHYLOXY)PHENYL]FURO[2,3-D]PYRIMIDIN-5-YL}PHENYL)-N'-[2-FLUORO-5-(TRIFLUOROMETHYL)PHENYL]UREA","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6016","KDR","P35968","DB00398","Sorafenib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6017","KDR","P35968","DB05075","TG-100801","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6018","KDR","P35968","DB06080","ABT-869","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6019","KDR","P35968","DB04879","Vatalanib","SmallMoleculeDrug","Vascular endothelial growth factor receptor 2",0,1,0,1,0,0,0,0,1,1,1,0
"6020","KEAP1","Q14145","DB08908","Dimethyl fumarate","SmallMoleculeDrug","Kelch-like ECH-associated protein 1",1,0,0,0,0,0,0,0,0,0,0,1
"6021","KHDRBS1","Q07666",,,,,1,0,0,0,0,1,0,0,0,0,0,0
"6022","KHK","P50053",,,,,0,0,0,1,1,0,0,0,1,1,0,0
"6023","KIAA0100","Q14667",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6024","KIAA0355","O15063",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6025","KIAA0753","Q2KHM9",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6026","KIF11","P52732","DB08239","(2S)-4-(2,5-DIFLUOROPHENYL)-N-METHYL-2-PHENYL-N-PIPERIDIN-4-YL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE","SmallMoleculeDrug","Kinesin-like protein KIF11",0,0,0,0,0,0,0,0,1,1,0,0
"6027","KIF11","P52732","DB04331","Monastrol","SmallMoleculeDrug","Kinesin-like protein KIF11",0,0,0,0,0,0,0,0,1,1,0,0
"6028","KIF11","P52732","DB07064","(4R)-4-(3-HYDROXYPHENYL)-N,N,7,8-TETRAMETHYL-3,4-DIHYDROISOQUINOLINE-2(1H)-CARBOXAMIDE","SmallMoleculeDrug","Kinesin-like protein KIF11",0,0,0,0,0,0,0,0,1,1,0,0
"6029","KIF11","P52732","DB08037","(2S)-4-(2,5-difluorophenyl)-N-[(3R,4S)-3-fluoro-1-methylpiperidin-4-yl]-2-(hydroxymethyl)-N-methyl-2-phenyl-2,5-dihydro-1H-pyrrole-1-carboxamide","SmallMoleculeDrug","Kinesin-like protein KIF11",0,0,0,0,0,0,0,0,1,1,0,0
"6030","KIF11","P52732","DB08244","(1S)-1-CYCLOPROPYL-2-[(2S)-4-(2,5-DIFLUOROPHENYL)-2-PHENYL-2,5-DIHYDRO-1H-PYRROL-1-YL]-2-OXOETHANAMINE","SmallMoleculeDrug","Kinesin-like protein KIF11",0,0,0,0,0,0,0,0,1,1,0,0
"6031","KIF11","P52732","DB08032","N,N-DIETHYL-2-[(2-THIENYLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE","SmallMoleculeDrug","Kinesin-like protein KIF11",0,0,0,0,0,0,0,0,1,1,0,0
"6032","KIF11","P52732","DB03996","3-[(5s)-1-Acetyl-3-(2-Chlorophenyl)-4,5-Dihydro-1h-Pyrazol-5-Yl]Phenol","SmallMoleculeDrug","Kinesin-like protein KIF11",0,0,0,0,0,0,0,0,1,1,0,0
"6033","KIF11","P52732","DB08198","[(4R)-4-(3-HYDROXYPHENYL)-1,6-DIMETHYL-2-THIOXO-1,2,3,4-TETRAHYDROPYRIMIDIN-5-YL](PHENYL)METHANONE","SmallMoleculeDrug","Kinesin-like protein KIF11",0,0,0,0,0,0,0,0,1,1,0,0
"6034","KIF11","P52732","DB08246","(2S)-4-(2,5-DIFLUOROPHENYL)-N,N-DIMETHYL-2-PHENYL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE","SmallMoleculeDrug","Kinesin-like protein KIF11",0,0,0,0,0,0,0,0,1,1,0,0
"6035","KIF11","P52732","DB06040","Filanesib","SmallMoleculeDrug","Kinesin-like protein KIF11",0,0,0,0,0,0,0,0,1,1,0,0
"6036","KIF11","P52732","DB08033","(5R)-N,N-DIETHYL-5-METHYL-2-[(THIOPHEN-2-YLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE","SmallMoleculeDrug","Kinesin-like protein KIF11",0,0,0,0,0,0,0,0,1,1,0,0
"6037","KIF11","P52732","DB08250","(5S)-5-(3-AMINOPROPYL)-3-(2,5-DIFLUOROPHENYL)-N-ETHYL-5-PHENYL-4,5-DIHYDRO-1H-PYRAZOLE-1-CARBOXAMIDE","SmallMoleculeDrug","Kinesin-like protein KIF11",0,0,0,0,0,0,0,0,1,1,0,0
"6038","KIF13B","Q9NQT8",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"6039","KIF14","Q15058",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"6040","KIF20A","O95235",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"6041","KIF21B","O75037",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"6042","KIF2C","Q99661","DB04395","Phosphoaminophosphonic Acid-Adenylate Ester","SmallMoleculeDrug","Kinesin-like protein KIF2C",0,0,0,0,0,0,0,0,0,1,0,0
"6043","KIF5B","P33176",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"6044","KIF5C","O60282",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"6045","KIF9","Q9HAQ2",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"6046","KIN","O60870",,,,,0,0,1,0,0,1,0,0,0,0,0,0
"6047","KISS1R","Q969F8","DB05967","ANZ-100","SmallMoleculeDrug","KiSS-1 receptor",0,1,0,0,0,0,0,0,1,0,0,0
"6048","KIT","P10721","DB12742","Amuvatinib","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6049","KIT","P10721","DB01962","Phosphonotyrosine","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6050","KIT","P10721","DB06080","ABT-869","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6051","KIT","P10721","DB09078","Lenvatinib","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6052","KIT","P10721","DB04868","Nilotinib","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6053","KIT","P10721","DB12010","Fostamatinib","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6054","KIT","P10721","DB01268","Sunitinib","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6055","KIT","P10721","DB08896","Regorafenib","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6056","KIT","P10721","DB06589","Pazopanib","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6057","KIT","P10721","DB00619","Imatinib","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6058","KIT","P10721","DB05913","OSI-930","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6059","KIT","P10721","DB09103","Ancestim","BiotechDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6060","KIT","P10721","DB08901","Ponatinib","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6061","KIT","P10721","DB06595","Midostaurin","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6062","KIT","P10721","DB05146","XL820","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6063","KIT","P10721","DB00398","Sorafenib","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6064","KIT","P10721","DB01254","Dasatinib","SmallMoleculeDrug","Mast/stem cell growth factor receptor Kit",0,1,0,1,0,0,0,0,1,1,1,0
"6065","KITLG","P21583",,,,,0,1,0,0,0,0,0,0,1,1,0,0
"6066","KLF10","Q13118",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"6067","KLF11","O14901",,,,,1,0,1,0,0,0,0,0,1,0,0,0
"6068","KLF12","Q9Y4X4",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"6069","KLF14","Q8TD94",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"6070","KLF17","Q5JT82",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"6071","KLF2","Q9Y5W3",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"6072","KLF3","P57682",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"6073","KLF4","O43474",,,,,1,0,1,0,0,0,0,0,0,0,1,1
"6074","KLF5","Q13887",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"6075","KLF6","Q99612",,,,,1,0,1,0,0,0,0,0,0,0,0,1
"6076","KLF7","O75840",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"6077","KLF9","Q13886",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"6078","KLHDC2","Q9Y2U9",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6079","KLHDC3","Q9BQ90",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6080","KLHDC9","Q8NEP7",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6081","KLHL1","Q9NR64",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6082","KLHL10","Q6JEL2",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"6083","KLHL12","Q53G59",,,,,0,0,0,0,0,0,1,0,0,0,0,0
"6084","KLHL18","O94889",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6085","KLHL2","O95198",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6086","KLHL21","Q9UJP4",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6087","KLHL28","Q9NXS3",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6088","KLHL29","Q96CT2",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6089","KLHL3","Q9UH77",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"6090","KLHL32","Q96NJ5",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6091","KLHL34","Q8N239",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6092","KLHL36","Q8N4N3",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6093","KLHL6","Q8WZ60",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6094","KLHL9","Q9P2J3",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6095","KLK6","Q92876","DB03127","Benzamidine","SmallMoleculeDrug","Kallikrein-6",0,0,0,0,0,0,0,0,1,1,0,0
"6096","KLRC1","P26715",,,,,0,1,0,0,0,0,0,0,0,0,0,0
"6097","KNDC1","Q76NI1",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6098","KNG1","P01042","DB09130","Copper","SmallMoleculeDrug","Kininogen-1",0,0,0,0,0,0,0,0,1,0,0,0
"6099","KNG1","P01042","DB01593","Zinc","SmallMoleculeDrug","Kininogen-1",0,0,0,0,0,0,0,0,1,0,0,0
"6100","KRAS","P01116","DB07780","FARNESYL DIPHOSPHATE","SmallMoleculeDrug","GTPase KRas",0,0,0,0,0,0,0,0,1,1,1,0
"6101","KRAS","P01116","DB07771","[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID","SmallMoleculeDrug","GTPase KRas",0,0,0,0,0,0,0,0,1,1,1,0
"6102","KREMEN1","Q96MU8",,,,,0,1,0,0,0,0,1,0,1,0,0,0
"6103","KRT19","P08727",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6104","KRT25","Q7Z3Z0",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"6105","KRT26","Q7Z3Y9",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6106","KRT8","P05787","DB09130","Copper","SmallMoleculeDrug","Keratin, type II cytoskeletal 8",0,0,0,0,0,0,0,0,1,0,0,0
"6107","KRT8","P05787","DB00031","Tenecteplase","BiotechDrug","Keratin, type II cytoskeletal 8",0,0,0,0,0,0,0,0,1,0,0,0
"6108","KRT8","P05787","DB06245","Lanoteplase","BiotechDrug","Keratin, type II cytoskeletal 8",0,0,0,0,0,0,0,0,1,0,0,0
"6109","KRTAP5-9","P26371",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6110","KSR1","Q8IVT5",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"6111","KSR2","Q6VAB6",,,,,0,0,0,1,0,0,0,0,1,1,0,0
"6112","KTN1","Q86UP2",,,,,0,1,0,0,0,0,0,0,0,0,0,0
"6113","KYNU","Q16719","DB00160","L-Alanine","SmallMoleculeDrug","Kynureninase",0,0,0,0,0,0,0,0,1,1,0,0
"6114","KYNU","Q16719","DB00114","Pyridoxal Phosphate","SmallMoleculeDrug","Kynureninase",0,0,0,0,0,0,0,0,1,1,0,0
"6115","KYNU","Q16719","DB07069","3-Hydroxyhippuric acid","SmallMoleculeDrug","Kynureninase",0,0,0,0,0,0,0,0,1,1,0,0
"6116","L1CAM","P32004","DB00898","Ethanol","SmallMoleculeDrug","Neural cell adhesion molecule L1",0,1,0,0,0,0,0,0,1,0,0,0
"6117","L3MBTL4","Q8NA19",,,,,1,0,0,0,0,0,0,0,0,0,0,0
"6118","LACC1","Q8IV20",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6119","LAGE3","Q14657",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"6120","LAMA3","Q16787","DB06245","Lanoteplase","BiotechDrug","Laminin subunit alpha-3",0,0,0,0,0,0,0,0,1,0,0,0
"6121","LAMB1","P07942","DB06245","Lanoteplase","BiotechDrug","Laminin subunit beta-1",0,0,0,0,0,0,0,0,1,0,0,0
"6122","LAMP2","P13473",,,,,0,1,0,0,0,0,0,0,1,0,0,0
"6123","LAMTOR3","Q9UHA4",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6124","LANCL1","O43813",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6125","LAP3","P28838","DB07448","(2S)-3-[(R)-[(1S)-1-amino-3-phenylpropyl](hydroxy)phosphoryl]-2-benzylpropanoic acid","SmallMoleculeDrug","Cytosol aminopeptidase",0,0,0,0,0,0,0,0,1,1,0,0
"6126","LAP3","P28838","DB02386","Leucine Phosphonic Acid","SmallMoleculeDrug","Cytosol aminopeptidase",0,0,0,0,0,0,0,0,1,1,0,0
"6127","LAP3","P28838","DB08766","L-PROLINE, 1-[(2S)-3-MERCAPTO-2-METHYL-1-OXOPROPYL]-4-(PHENYLTHIO)-, 4S","SmallMoleculeDrug","Cytosol aminopeptidase",0,0,0,0,0,0,0,0,1,1,0,0
"6128","LARP4","Q71RC2",,,,,0,0,0,0,0,1,0,0,0,0,0,0
"6129","LARP6","Q9BRS8",,,,,0,0,0,0,0,1,0,0,0,0,0,0
"6130","LARS","Q9P2J5","DB00149","L-Leucine","SmallMoleculeDrug","Leucine--tRNA ligase, cytoplasmic",0,0,0,0,0,0,0,0,1,1,0,0
"6131","LARS2","Q15031","DB00149","L-Leucine","SmallMoleculeDrug","Probable leucine--tRNA ligase, mitochondrial",0,0,0,0,0,0,0,0,1,1,0,0
"6132","LASP1","Q14847",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"6133","LATS1","O95835","DB12010","Fostamatinib","SmallMoleculeDrug","Serine/threonine-protein kinase LATS1",0,0,0,1,0,0,0,0,1,1,0,1
"6134","LATS2","Q9NRM7",,,,,0,0,0,1,0,0,0,0,1,1,0,1
"6135","LBR","Q14739",,,,,0,1,1,0,0,0,0,0,1,1,0,0
"6136","LCK","P06239","DB08055","N-(2-chlorophenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6137","LCK","P06239","DB07297","5,6-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-D]PYRIMIDIN-4-AMINE","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6138","LCK","P06239","DB07146","2,3-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-B]PYRIDIN-4-AMINE","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6139","LCK","P06239","DB01254","Dasatinib","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6140","LCK","P06239","DB08057","N-(2-chloro-6-methylphenyl)-8-[(3S)-3-methylpiperazin-1-yl]imidazo[1,5-a]quinoxalin-4-amine","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6141","LCK","P06239","DB08056","N-(2,6-dimethylphenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6142","LCK","P06239","DB01830","{4-[2-Acetylamino-2-(3-Carbamoyl-2-Cyclohexylmethoxy-6,7,8,9-Tetrahydro-5h-Benzocyclohepten-5ylcarbamoyl)-Ethyl]-2-Phosphono-Phenyl}-Phosphonic Acid","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6143","LCK","P06239","DB06925","3-(2-AMINOQUINAZOLIN-6-YL)-4-METHYL-N-[3-(TRIFLUOROMETHYL)PHENYL]BENZAMIDE","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6144","LCK","P06239","DB12010","Fostamatinib","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6145","LCK","P06239","DB02010","Staurosporine","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6146","LCK","P06239","DB08901","Ponatinib","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6147","LCK","P06239","DB04395","Phosphoaminophosphonic Acid-Adenylate Ester","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6148","LCK","P06239","DB04003","{4-[(2S)-2-Acetamido-3-({(1S)-1-[3-carbamoyl-4-(cyclohexylmethoxy)phenyl]ethyl}amino)-3-oxopropyl]-2-phosphonophenoxy}acetic acid","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6149","LCK","P06239","DB03023","1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6150","LCK","P06239","DB09079","Nintedanib","SmallMoleculeDrug","Tyrosine-protein kinase Lck",0,0,0,1,0,0,0,0,1,1,1,0
"6151","LCMT1","Q9UIC8","DB00149","L-Leucine","SmallMoleculeDrug","Leucine carboxyl methyltransferase 1",0,0,0,0,0,0,0,0,1,1,0,0
